ds;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;additive_terms;additive_terms_lower;additive_terms_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat
2018-04-01;974.987146111688;140.14538173876707;1094.887843321303;937.0963107171161;1011.4402884082314;-404.91689826089555;-511.87756900353924;-302.52930815130975;-130.48847649136832;-167.37390787262873;-90.14232363210618;-274.42842176952723;-367.34588765565394;-182.89992290214266;0.0;0.0;0.0;570.0702478507925
2018-04-02;974.9013564042209;405.044183807083;1196.8778819596162;937.4831032212217;1012.5184031568267;-153.5708027959971;-260.50397992275805;-67.13178656883153;141.52936026845367;87.76644714265763;199.12717880081567;-295.1001630644507;-388.6128893857173;-202.57170115627184;0.0;0.0;0.0;821.3305536082238
2018-04-03;974.8155666967536;286.61201587674725;1054.229281170621;937.0314602008307;1013.9787061431202;-205.4373853714747;-294.8325729519681;-113.82868282560973;109.82201451546688;73.91514488491408;159.0068213917398;-315.2593998869416;-409.8602562663477;-228.69468758086313;0.0;0.0;0.0;769.378181325279
2018-04-04;974.7297769892864;251.848872781373;1306.18128719272;936.1490308441237;1015.5979092806373;-282.80645045781165;-370.6999833335336;-189.2025669009771;51.5576081290337;-2.8299236154112237;106.96177115744129;-334.36405858684526;-424.10650393461003;-253.85317118501567;0.0;0.0;0.0;691.9233265314747
2018-04-05;974.6439872818192;191.1865065986139;1010.0237479415616;935.2323048144337;1017.3133200594814;-423.17904613962884;-507.85143882967844;-324.6266426483786;-71.28094315453045;-109.35514937477767;-28.250347413125656;-351.8981029850984;-431.9022215495758;-263.8826823630943;0.0;0.0;0.0;551.4649411421904
2018-04-06;974.558197574352;302.3488599677959;1164.9625839737528;934.5519385331536;1019.0287308383259;-290.7477900378944;-404.49655236954897;-171.32184962547618;76.63720030122046;24.81052135403767;114.55275702842113;-367.38499033911484;-441.5769569254959;-277.93773409554836;0.0;0.0;0.0;683.8104075364577
2018-04-07;974.4724078668849;38.09447716742939;825.3560664397146;933.8715722518735;1020.3460809324041;-558.1766116005679;-653.4327364685694;-457.0712296997919;-177.7767635688627;-224.1508371442601;-142.24260061084792;-380.39984803170523;-459.0003107971563;-293.34761978003587;0.0;0.0;0.0;416.295796266317
2018-04-08;974.3866181594176;-39.43236282770508;867.9643939900266;933.2140985191123;1020.7651431305602;-521.0685153850212;-623.879314638594;-413.1053622193493;-130.4884764908562;-167.3739078723445;-90.14232363152699;-390.58003889416506;-473.88871438876527;-302.29952034862146;0.0;0.0;0.0;453.3181027743964
2018-04-09;974.3008284519502;225.95987836878285;1149.0989481830738;933.3285291701293;1022.1224305280483;-256.10447564084734;-360.2897005952515;-158.8147473424821;141.52936026873252;87.7664471433366;199.1271788011415;-397.6338359095799;-480.46649996480255;-308.05429456927317;0.0;0.0;0.0;718.1963528111029
2018-04-10;974.2150387444831;262.8420626016745;1102.3858025970947;932.5437853812886;1023.2576835913867;-291.5249729338448;-394.05352354433285;-190.4084525848059;109.82201451522602;73.91514488470152;159.00682139163098;-401.34698744907087;-491.428039019034;-299.0049292658123;0.0;0.0;0.0;682.6900658106383
2018-04-11;974.1292490370158;176.23013459981098;1084.7136784365885;931.7590415924479;1024.200948810239;-350.0294121013703;-456.80310829686726;-241.34491961187368;51.55760812898412;-2.829923615422772;106.96177115725693;-401.5870202303545;-496.48180240832954;-303.7919657572116;0.0;0.0;0.0;624.0998369356455
2018-04-12;974.0434593295486;201.38004536248147;860.5247674110976;930.9742978036072;1024.7166480995322;-469.5861399334897;-575.6399473992127;-370.8727586281227;-71.28094315445139;-109.35514937465574;-28.250347413062823;-398.3051967790384;-497.1161175988452;-309.142504400717;0.0;0.0;0.0;504.4573193960589
2018-04-13;973.5804052252887;271.56966460280586;1174.7577973879634;929.6338612809716;1024.3068540663446;-314.8989148474417;-418.90774235654277;-206.4867277186853;76.63720030135909;24.810521354047257;114.55275702857823;-391.53611514880083;-490.83539212146843;-296.395793209419;0.0;0.0;0.0;658.681490377847
2018-04-14;973.117351121029;-10.562957044516885;819.9213297473942;928.2934247583357;1023.4383789440927;-559.1717724311203;-657.0524936748873;-465.38383690730154;-177.77676356825043;-224.15083714357405;-142.24260061019052;-381.3950088628698;-473.00209260630163;-294.8475505859791;0.0;0.0;0.0;413.94557868990864
2018-04-15;972.6542970167691;-107.7449863522766;845.7080788505849;927.0488901162304;1022.5699038218409;-498.5613488253216;-604.1435951311619;-388.60113033177083;-130.48847649121006;-167.37390787264513;-90.14232363182192;-368.0728723341116;-458.5271584598787;-287.98904061565185;0.0;0.0;0.0;474.0929481914475
2018-04-16;972.1912429125092;337.4449893993168;1252.6629019015718;926.4857598717181;1021.701428699589;-210.30023915744266;-325.7669804553072;-101.40614060544075;141.52936026854056;87.76644714289887;199.12717880092288;-351.8295994259832;-436.9099687433595;-265.35969785546337;0.0;0.0;0.0;761.8910037550665
2018-04-17;971.7281888082492;325.8483805585617;1287.6479281049617;926.2152300350245;1020.832953577337;-223.1633639683979;-311.02202667906903;-125.44898194741853;109.82201451538783;73.91514488484921;159.00682139171005;-332.98537848378567;-413.5697827540317;-245.85538937551314;0.0;0.0;0.0;748.5648248398513
2018-04-18;971.2651347039894;175.4299192948728;1207.9933624481728;926.0495273037111;1019.9644784550852;-260.3530263881559;-361.13710049641037;-159.19396676055527;51.55760812893452;-2.8299236154343297;106.9617711570726;-311.91063451709044;-393.6484939172832;-228.3026144261734;0.0;0.0;0.0;710.9121083158334
2018-04-19;970.8020805997295;157.5806619166006;1126.8646485153688;925.8838245723975;1019.0960033328332;-360.29579008397513;-466.9280110237565;-263.12953158865815;-71.28094315443356;-109.35514937486738;-28.250347413002807;-289.0148469295416;-367.5610228387292;-201.27279200829093;0.0;0.0;0.0;610.5062905157544
2018-04-20;970.3390264954696;239.47351777685176;1160.41346345135;925.7181218410841;1017.9401752335561;-188.09739795594612;-304.20899180798546;-91.14943413700298;76.63720030114948;24.810521354043733;114.55275702833733;-264.7345982570956;-352.6614557424403;-168.70191343951785;0.0;0.0;0.0;782.2416285395235
2018-04-21;969.8759723912099;110.65456791071378;1036.564814886129;925.5524191097707;1016.768772649504;-417.2979887056454;-499.96025149280797;-307.5004231541283;-177.77676356785634;-224.15083714284253;-142.24260060958355;-239.52122513778903;-330.2951683880943;-147.60415092033736;0.0;0.0;0.0;552.5779836855645
