index;ds;y
565;2018-07-20;2562.03
566;2018-07-21;1413.39
567;2018-07-22;561.69
568;2018-07-23;3931.4700000000003
569;2018-07-24;2594.2
570;2018-07-25;1412.48
571;2018-07-26;1668.68
572;2018-07-27;1755.69
573;2018-07-28;1449.85
574;2018-07-29;1438.36
575;2018-07-30;1280.25
576;2018-07-31;2949.95
577;2018-08-01;2578.37
578;2018-08-02;2582.1
579;2018-08-03;2135.83
580;2018-08-04;1165.3500000000001
581;2018-08-05;1354.5900000000001
582;2018-08-06;2909.27
583;2018-08-07;1069.28
584;2018-08-08;2683.09
585;2018-08-09;2273.34
586;2018-08-10;1623.5900000000001
587;2018-08-11;1031.15
588;2018-08-12;1895.4099999999999
589;2018-08-13;3062.78
590;2018-08-14;2832.77
591;2018-08-15;1625.69
592;2018-08-16;1340.67
593;2018-08-17;1198.59
594;2018-08-18;1263.28
595;2018-08-19;1618.3999999999999
596;2018-08-20;1739.1
597;2018-08-21;1077.99
598;2018-08-22;624.23
599;2018-08-23;414.5
600;2018-08-24;361.89
601;2018-08-25;264.49
602;2018-08-26;253.9
603;2018-08-28;188.9
